shopId,shopName,shopGlng,shopGlat,shopPower,shopType,mainCategoryName,categoryURLName,shopGroupId,categoryName,comNum
22056512,芊宠乐园,NULL,31.046494,NULL,NULL,NULL,NULL,NULL,NULL,2
22069765,Miss Dog米希宠物,121.49052,31.41021,35,95,宠物店,pet,22069765,宠物,26
22172750,神兜兜法国斗牛犬舍,121.32255,31.24745,30,95,宠物店,pet,22172750,宠物,1
22222276,哈哈宠物,121.443302,31.33732,40,95,宠物店,pet,22222276,宠物,13
22239920,momo家庭宠物,121.39623,31.0666,35,95,宠物店,pet,22239920,宠物,1
22303851,Rich Dog瑞趣宠物会所,121.55809,31.17898,35,95,宠物店,pet,22303851,宠物,29
22334533,佳雄宠物训练宠物寄养,121.526863,30.831206,0,95,宠物店,pet,22334533,宠物,0
22358492,思宇宠物医院,121.60288,31.26721,50,95,宠物店,pet,22358492,宠物,155
22358647,小赵水族馆,121.45595,31.32062,40,95,宠物店,pet,22358647,宠物,0
22361919,随潮宠物店,121.315923,30.886546,30,95,宠物店,pet,22361919,宠物,4
22390830,派多格宠物,121.578912,31.113121,40,95,宠物店,pet,22390830,宠物,21
22397222,盛世汪汪,121.55116,31.27784,40,95,宠物店,pet,22397222,宠物,20
22422112,阿狗阿猫宠物会所,121.59608,31.28044,35,95,宠物店,pet,22422112,宠物,16
22456167,暖暖堂,121.35897,31.0858,40,95,宠物店,pet,22456167,宠物,28
22529834,宝贝家族龙猫精品馆,121.388295,31.256402,35,95,宠物店,pet,22529834,宠物,7
22589592,龙妞公馆,121.50921,31.27459,35,95,宠物店,pet,22589592,宠物,8
22591668,胖墩宠物联盟,121.520256,31.310637,35,95,宠物店,pet,22591668,宠物,31
22645754,贝宠儿 宠物驿站,121.31002,31.28977,40,95,宠物店,pet,22645754,宠物,9
22651331,宠物当家,121.342956,31.256423,40,95,宠物店,pet,22651331,宠物,70
22728631,名猫屋,121.49339,31.2526,40,95,宠物店,pet,22728631,宠物,18
22792723,上哲动物医院,121.38655,31.18971,35,95,宠物医院,pet,22792723,宠物,35
22900586,萌宠屋宠物店,121.4441,31.33999,45,95,宠物店,pet,22900586,宠物,43
22915880,angela萌宠生活馆,121.49816,31.26077,50,95,宠物店,pet,22915880,宠物,94
